,O,sO,aO,C,sC,aC,F,sF,aF,FO,FC,OC,InOr
11404,0.2403157356935574,0.19006931587039902,0.0502464198231584,0.30379813144549456,0.2786749215339153,0.0251232099115792,0.0,0.0,0.0,0.0,0.0,0.44166442027499936,0.0
11415,0.1934116637805249,0.18617776749892237,0.007233896281602534,0.29744867890993093,0.29383173076912966,0.003616948140801267,0.0,0.0,0.0,0.0,0.0,0.3940258500420217,0.0
11426,0.1968433960982123,0.18482772944826353,0.012015666649948756,0.2977088906933095,0.2917010573683351,0.006007833324974378,0.0,0.0,0.0,0.0,0.0,0.3980234271592632,0.0
11437,0.20043393143255986,0.18341521854273032,0.017018712889829552,0.2979811437469113,0.2894717873019965,0.008509356444914776,0.0,0.0,0.0,0.0,0.0,0.40214259442370776,0.0
11446,0.20409634473720206,0.18197443095768986,0.022121913779512208,0.29825884696186156,0.2871978900721054,0.011060956889756104,0.0,0.0,0.0,0.0,0.0,0.4062789598071203,0.0
11457,0.20760307945310996,0.18059488708253346,0.027008192370576476,0.29852474581695543,0.2850206496316672,0.013504096185288238,0.0,0.0,0.0,0.0,0.0,0.41017914662631866,0.0
11461,0.20703499452841165,0.18081837079086222,0.02621662373754946,0.29848167066490927,0.2853733587961345,0.01310831186877473,0.0,0.0,0.0,0.0,0.0,0.4095512745346127,0.0
11468,0.21095989351341166,0.17927432175550126,0.0316855717579104,0.29877927690861417,0.2829364910296589,0.0158427858789552,0.0,0.0,0.0,0.0,0.0,0.41385850990959294,0.0
11473,0.210424068184685,0.17948511458994215,0.030938953594742878,0.2987386478468284,0.283269171049457,0.015469476797371439,0.0,0.0,0.0,0.0,0.0,0.4132746989503868,0.0
11479,0.21454773241141434,0.17786287162374928,0.03668486078766505,0.29905132550439545,0.2807088951105629,0.018342430393832525,0.0,0.0,0.0,0.0,0.0,0.41773389009327866,0.0
11485,0.2140557120163231,0.17805643166677765,0.0359992803495454,0.2990140179603876,0.28101437778561494,0.0179996401747727,0.0,0.0,0.0,0.0,0.0,0.4172058874454346,0.0
11491,0.21856138770532663,0.17628390599723986,0.04227748170808673,0.2993556617128208,0.2782169208587774,0.021138740854043363,0.0,0.0,0.0,0.0,0.0,0.4220007585208265,0.0
11497,0.2180577873263201,0.1764820215875733,0.041575765738746794,0.29931747611423665,0.27852959324486326,0.020787882869373397,0.0,0.0,0.0,0.0,0.0,0.4214692946010427,0.0
11503,0.2224234433368198,0.17476457943747178,0.047658863899348015,0.29964850284678646,0.27581907089711244,0.023829431949674008,0.0,0.0,0.0,0.0,0.0,0.42603983026239106,0.0
11510,0.22614267469239627,0.17330143972131373,0.052841234971082535,0.2999305143017138,0.2735098968161725,0.026420617485541267,0.0,0.0,0.0,0.0,0.0,0.4298692262283836,0.0
11521,0.22646452648946716,0.22047217652443118,0.0059923499650359775,0.3058670878767373,0.3028709128942193,0.0029961749825179887,0.0,0.0,0.0,0.0,0.0,0.42542002086255293,0.0
11532,0.22920510483760106,0.21909957694300805,0.010105527894593043,0.3060380852225762,0.3009853212752796,0.005052763947296522,0.0,0.0,0.0,0.0,0.0,0.4282261018805893,0.0
11543,0.2317362698200231,0.21783186058753465,0.013904409232488419,0.3061960163009447,0.2992438116847005,0.006952204616244209,0.0,0.0,0.0,0.0,0.0,0.4307907812915905,0.0
11554,0.23470063619618023,0.21634717833064218,0.018353457865538082,0.30638097681585286,0.2972042478830838,0.009176728932769041,0.0,0.0,0.0,0.0,0.0,0.4337619881216713,0.0
11565,0.23779564859874344,0.2147970629211884,0.022998585677555042,0.3065740889399915,0.29507479610121395,0.011499292838777521,0.0,0.0,0.0,0.0,0.0,0.4368274578853182,0.0
11576,0.24090271559547377,0.21324091005218906,0.02766180554328472,0.30676795320595784,0.2929370504343155,0.01383090277164236,0.0,0.0,0.0,0.0,0.0,0.43986784269949214,0.0
11587,0.24435168551549752,0.21151351748492708,0.03283816803057046,0.3069831503750531,0.29056406635976784,0.01641908401528523,0.0,0.0,0.0,0.0,0.0,0.443200156436343,0.0
11598,0.24812494503782073,0.20962370672857034,0.03850123830925041,0.3072185814707989,0.28796796231617366,0.019250619154625205,0.0,0.0,0.0,0.0,0.0,0.4467954215614135,0.0
11605,0.25183137573895753,0.20776736672193688,0.04406400901702064,0.30744984280761184,0.2854178382991015,0.02203200450851032,0.0,0.0,0.0,0.0,0.0,0.4502768328130233,0.0
11610,0.25547273745889676,0.20594361606142308,0.04952912139747367,0.30767704419004,0.28291248349130316,0.024764560698736834,0.0,0.0,0.0,0.0,0.0,0.45364971413263633,0.0
11621,0.2016539775308524,0.194972663447002,0.006681314083850404,0.2995783301222318,0.29623767308030663,0.003340657041925202,0.0,0.0,0.0,0.0,0.0,0.4023163999045774,0.0
11632,0.20487956510546976,0.19362022422265857,0.011259340882811194,0.29981247366601604,0.2941828032246105,0.005629670441405597,0.0,0.0,0.0,0.0,0.0,0.40594966705673563,0.0
11643,0.20799202276778167,0.19231521862933862,0.015676804138443065,0.30003840517464003,0.2922000031054185,0.007838402069221533,0.0,0.0,0.0,0.0,0.0,0.40940859312339206,0.0
11654,0.21153679085461288,0.190828951928798,0.020707838925814886,0.30029571784792636,0.28994179838501893,0.010353919462907443,0.0,0.0,0.0,0.0,0.0,0.41329299577091017,0.0
11665,0.21496057106959135,0.18939341358077552,0.025567157488815814,0.3005442480812958,0.28776066933688793,0.012783578744407907,0.0,0.0,0.0,0.0,0.0,0.4169904200384843,0.0
11676,0.21820191233148248,0.18803436907782647,0.030167543253656028,0.3007795351761636,0.2856957635493356,0.015083771626828014,0.0,0.0,0.0,0.0,0.0,0.42044260614589263,0.0
11687,0.22178518402788155,0.18653195840641115,0.0352532256214704,0.3010396428042866,0.2834130299935514,0.0176266128107352,0.0,0.0,0.0,0.0,0.0,0.42420553241836917,0.0
11698,0.22556593893424604,0.18494674606456277,0.040619192869683275,0.3013140856248511,0.2810044891900095,0.020309596434841638,0.0,0.0,0.0,0.0,0.0,0.4281163232996046,0.0
11705,0.2294703039281525,0.18330970591551676,0.04616059801263574,0.30159750123045864,0.2785172022241408,0.02308029900631787,0.0,0.0,0.0,0.0,0.0,0.43209228972111735,0.0
11710,0.2330607149897063,0.18180430181817553,0.051256413171530756,0.3018581271009852,0.2762299205152199,0.025628206585765378,0.0,0.0,0.0,0.0,0.0,0.43569359807705665,0.0
11719,0.24614981748872597,0.24614981748872597,0.0,0.24930983327191872,0.24930983327191872,0.0,0.04708918564944615,0.0,0.04708918564944615,0.1605829550145417,0.15887092278783485,0.49681102610642325,0.04941615200530521
11720,0.24614981748872597,0.24614981748872597,0.0,0.24930983327191872,0.24930983327191872,0.0,0.04708918564944615,0.0,0.04708918564944615,0.1605829550145417,0.15887092278783485,0.49681102610642325,0.04941615200530521
11726,0.22078229186121753,0.22078229186121753,0.0,0.27249496900528614,0.27249496900528614,0.0,0.019325310857303376,0.0,0.019325310857303376,0.08048604308443541,0.06622333055949078,0.44758254510533413,0.01970613810191993
11731,0.21576732274206165,0.21576732274206165,0.0,0.26630536999729204,0.26630536999729204,0.0,0.03835595451395192,0.0,0.03835595451395192,0.1509344398833274,0.12589702541169231,0.44758254510533413,0.039885812940863685
11736,0.21096291328608244,0.21096291328608244,0.0,0.2603756489369694,0.2603756489369694,0.0,0.05658757312714132,0.0,0.05658757312714132,0.21150241169714604,0.17853040727764816,0.44758254510533413,0.05998179747823852
11741,0.20626565720637052,0.20626565720637052,0.0,0.2545781792256958,0.2545781792256958,0.0,0.07441256955146014,0.0,0.07441256955146014,0.265117000385154,0.22618438308082633,0.44758254510533413,0.08039496551438667
11746,0.25289333083928056,0.25289333083928056,0.0,0.26142013779234413,0.26142013779234413,0.0,0.020289053290714384,0.0,0.020289053290714384,0.0742692591812939,0.07202126850285266,0.4917104961534938,0.020709223836747486
11751,0.24714588189515277,0.24714588189515277,0.0,0.2554789020549604,0.2554789020549604,0.0,0.03930803847066003,0.0,0.03930803847066003,0.1372229027986845,0.13334389373074587,0.4917104961534938,0.040916381155188364
11756,0.24155801532779056,0.24155801532779056,0.0,0.24970262933492796,0.24970262933492796,0.0,0.05779894677890293,0.0,0.05779894677890293,0.19307700870609074,0.18796309114691148,0.4917104961534938,0.061344600052511106
11761,0.23630890255703607,0.23630890255703607,0.0,0.2442765321766353,0.2442765321766353,0.0,0.07516887889406186,0.0,0.07516887889406186,0.24132982630051056,0.23531056101922238,0.4917104961534938,0.08127849201719431
11766,0.25937363050749235,0.25937363050749235,0.0,0.25937363050749235,0.25937363050749235,0.0,0.019883311573490964,0.0,0.019883311573490964,0.07120077812685095,0.07120077812685095,0.5,0.020286677911190217
11771,0.25328448625011535,0.25328448625011535,0.0,0.25328448625011535,0.25328448625011535,0.0,0.03953910365945814,0.0,0.03953910365945814,0.13502704366020568,0.13502704366020568,0.5,0.041166802115636704
11776,0.24757431414244194,0.24757431414244194,0.0,0.24757431414244194,0.24757431414244194,0.0,0.057971571503776666,0.0,0.057971571503776666,0.18973114752034337,0.18973114752034337,0.5,0.06153908921444941
11781,0.2421159315172698,0.2421159315172698,0.0,0.2421159315172698,0.2421159315172698,0.0,0.0755912614751646,0.0,0.0755912614751646,0.23792744748138156,0.23792744748138156,0.5,0.08177255182138646
11786,0.2220561354323748,0.2220561354323748,0.0,0.27149316907081084,0.27149316907081084,0.0,0.020511164402157597,0.0,0.020511164402157597,0.08455865409784961,0.07024267125835777,0.44991682372220126,0.02094068217698303
11791,0.21703565888066248,0.21703565888066248,0.0,0.26535496853599533,0.26535496853599533,0.0,0.03942660570552675,0.0,0.03942660570552675,0.15373258038231452,0.12936020100179485,0.44991682372220126,0.04104486543111576
11796,0.21223717951823412,0.21223717951823412,0.0,0.2594881891007416,0.2594881891007416,0.0,0.05750563740511416,0.0,0.05750563740511416,0.2131869091493002,0.18140932913105762,0.44991682372220126,0.06101430383815666
11801,0.2075688791131807,0.2075688791131807,0.0,0.2537805707605653,0.2537805707605653,0.0,0.07509419924555633,0.0,0.07509419924555633,0.265666813230739,0.22833675944238147,0.44991682372220126,0.081191186371955
11806,0.22541405080637825,0.22541405080637825,0.0,0.270547948717772,0.270547948717772,0.0,0.01967172093294606,0.0,0.01967172093294606,0.08026463875621918,0.06778217670987342,0.45449863300545473,0.02006646278904347
11811,0.22018345709564915,0.22018345709564915,0.0,0.26427005080523513,0.26427005080523513,0.0,0.03910472097134839,0.0,0.03910472097134839,0.15081567259593345,0.1288990536106495,0.45449863300545473,0.040696131852035446
11816,0.21519010375634934,0.21519010375634934,0.0,0.2582768951064761,0.2582768951064761,0.0,0.057656312052744324,0.0,0.057656312052744324,0.21131416325104133,0.18249525768808264,0.45449863300545473,0.06118395314806994
11821,0.21049732399010215,0.21049732399010215,0.0,0.25264449581725434,0.25264449581725434,0.0,0.0750911950547702,0.0,0.0750911950547702,0.2629349222647557,0.22912120085234197,0.45449863300545473,0.08118767456129565
11826,0.22300699606270838,0.22300699606270838,0.0,0.2701291030980841,0.2701291030980841,0.0,0.0228376111376688,0.0,0.0228376111376688,0.09289449704729486,0.077952921024643,0.4522220061403261,0.023371357102945464
11831,0.21782823036584323,0.21782823036584323,0.0,0.26385604728571876,0.26385604728571876,0.0,0.042212211329634715,0.0,0.042212211329634715,0.16232940943496627,0.13791763811315125,0.4522220061403261,0.04407261381796817
11836,0.21280126379892797,0.21280126379892797,0.0,0.25776686625552797,0.25776686625552797,0.0,0.061018906421347184,0.0,0.061018906421347184,0.22284299353207038,0.1914103816772169,0.4522220061403261,0.06498416937106945
11841,0.20808063895029946,0.20808063895029946,0.0,0.25204875794979587,0.25204875794979587,0.0,0.07867952759094383,0.0,0.07867952759094383,0.2743739778782272,0.23789778809605913,0.4522220061403261,0.08539865328859314
11846,0.2403094654870529,0.2403094654870529,0.0,0.2660516381550729,0.2660516381550729,0.0,0.019495315468334336,0.0,0.019495315468334336,0.07503832453214941,0.06827358940780603,0.47458121044165597,0.019882939649234006
11851,0.23488708654493037,0.23488708654493037,0.0,0.26004840895506875,0.26004840895506875,0.0,0.03839612065172953,0.0,0.03839612065172953,0.1404993780832605,0.12865412779492577,0.47458121044165597,0.03992924891042724
11856,0.2295681553088681,0.2295681553088681,0.0,0.254159708875276,0.254159708875276,0.0,0.05693633780544548,0.0,0.05693633780544548,0.1987275563693454,0.18301851924167767,0.47458121044165597,0.060373800929782284
11861,0.2244344831417377,0.2244344831417377,0.0,0.24847611298758204,0.24847611298758204,0.0,0.07483079677668968,0.0,0.07483079677668968,0.25004837446257305,0.2314543689500791,0.47458121044165597,0.08088336329827829
11866,0.2465935763639665,0.2465935763639665,0.0,0.2636990194834627,0.2636990194834627,0.0,0.019987310008045253,0.0,0.019987310008045253,0.07497653068852468,0.07045566856841992,0.4832395734734407,0.02039495020029724
11871,0.24077489591267837,0.24077489591267837,0.0,0.2574767149436738,0.2574767149436738,0.0,0.03974103063867138,0.0,0.03974103063867138,0.1416712096430525,0.13371015435436373,0.4832395734734407,0.04138574270761904
11876,0.23531965268837898,0.23531965268837898,0.0,0.2516430581611131,0.2516430581611131,0.0,0.05826092557482823,0.0,0.05826092557482823,0.19844952251097103,0.18799669779163078,0.4832395734734407,0.06186525244308263
11881,0.2301061319334781,0.2301061319334781,0.0,0.24606789139726007,0.24606789139726007,0.0,0.07596020178641047,0.0,0.07596020178641047,0.24818215340184763,0.2358806681598619,0.4832395734734407,0.08220446990839723
11903,0.2691221228544964,0.2691221228544964,0.0,0.2691221228544964,0.2691221228544964,0.0,0.020233214715784865,0.0,0.020233214715784865,0.06992514769446904,0.06992514769446904,0.5,0.02065105188263299
11904,0.2629519071888711,0.2629519071888711,0.0,0.2629519071888711,0.2629519071888711,0.0,0.03942120614378159,0.0,0.03942120614378159,0.13037272298880873,0.13037272298880873,0.5,0.041039013557155675
11905,0.25710419838209925,0.25710419838209925,0.0,0.25710419838209925,0.25710419838209925,0.0,0.05760627333403664,0.0,0.05760627333403664,0.1830453019879066,0.1830453019879066,0.5,0.06112760696936971
11906,0.2514779651212259,0.2514779651212259,0.0,0.2514779651212259,0.2514779651212259,0.0,0.07510260108526567,0.0,0.07510260108526567,0.22996653462159633,0.22996653462159633,0.5,0.0812010079965522
11907,0.24100383711000217,0.24100383711000217,0.0,0.24100383711000217,0.24100383711000217,0.0,0.1076747978100515,0.0,0.1076747978100515,0.30880813169048793,0.30880813169048793,0.5,0.12066766414956737
11942,0.22958944093354713,0.22958944093354713,0.0,0.2755593631791194,0.2755593631791194,0.0,0.004159073423127152,0.0,0.004159073423127152,0.01779294056509325,0.014868785460292211,0.45449863300545473,0.004176443558534644
11943,0.2253338473645926,0.2253338473645926,0.0,0.27045168641035333,0.27045168641035333,0.0,0.019969697333618135,0.0,0.019969697333618135,0.08140810748652748,0.06876111213361254,0.45449863300545473,0.020376612110142214
11944,0.22022364542194156,0.22022364542194156,0.0,0.2643182859050522,0.2643182859050522,0.0,0.038955411009693006,0.0,0.038955411009693006,0.15030308214725885,0.128449685567832,0.45449863300545473,0.04053444705476189
11945,0.2152632475991071,0.2152632475991071,0.0,0.25836468429507664,0.25836468429507664,0.0,0.057384563876967436,0.0,0.057384563876967436,0.21047139005552978,0.18174093591412127,0.45449863300545473,0.06087802265682127
11946,0.21053975455551027,0.21053975455551027,0.0,0.2526954221121904,0.2526954221121904,0.0,0.07493355459848448,0.0,0.07493355459848448,0.2624888288875461,0.22871467399129772,0.45449863300545473,0.0810034295060398
11947,0.20180657497107277,0.20180657497107277,0.0,0.24221362732654508,0.24221362732654508,0.0,0.10737956141633942,0.0,0.10737956141633942,0.34729746511593956,0.30715575953430235,0.45449863300545473,0.12029700057811896
11984,0.20370628635993987,0.20370628635993987,0.0,0.26689035124292126,0.26689035124292126,0.0,0.009054077186297726,0.004718030570331896,0.004336046615965829,0.042555281610665574,0.03281123390617811,0.43286812969507155,0.00913680250138119
11985,0.19985482050162637,0.19985482050162637,0.0,0.26184426702974617,0.26184426702974617,0.0,0.02508885470440473,0.004628826972422282,0.020460027731982446,0.11153394146968244,0.08743798747517911,0.43286812969507155,0.025734503934507522
11986,0.19527663290842218,0.19527663290842218,0.0,0.25584605206721306,0.25584605206721306,0.0,0.04414918710608728,0.004522791810683163,0.03962639529540411,0.18439609856368785,0.1471662924643391,0.43286812969507155,0.046188365914992716
11987,0.19088626116960958,0.19088626116960958,0.0,0.25009390825075634,0.25009390825075634,0.0,0.06242758723825705,0.004421106642056415,0.05800648059620063,0.2464436414772749,0.19975453893363207,0.43286812969507155,0.06658428339883464
11988,0.1866972078813206,0.1866972078813206,0.0,0.2446055263089675,0.2446055263089675,0.0,0.07986783984862861,0.004324084199459948,0.07554375564916865,0.2996185753863006,0.2461460575159717,0.43286812969507155,0.08680040032019913
11989,0.17876431280595154,0.17876431280595154,0.0,0.23421206624020227,0.23421206624020227,0.0,0.1128947995277492,0.004140350834399758,0.10875444869334944,0.3870779096336994,0.32524507770244404,0.43286812969507155,0.12726201973300305
12003,0.22825209214592795,0.22825209214592795,0.0,0.28228702931149907,0.28228702931149907,0.0,0.0197313807296762,0.0,0.0197313807296762,0.079567321567329,0.06533171513281641,0.4470805126438513,0.020128544708861048
12006,0.2251707059559423,0.2251707059559423,0.0,0.2784761755070292,0.2784761755070292,0.0,0.031036373093581135,0.0,0.031036373093581135,0.12113784368769127,0.10027500737499963,0.4470805126438513,0.032030483117999005
12009,0.2231622567608906,0.2231622567608906,0.0,0.27599225892399193,0.27599225892399193,0.0,0.03840497326682214,0.0,0.03840497326682214,0.14682639435663702,0.12215429823985657,0.4470805126438513,0.03993882268432187
12012,0.221166584258103,0.221166584258103,0.0,0.273524143705445,0.273524143705445,0.0,0.04572669830024765,0.0,0.04572669830024765,0.1713295211551473,0.14323125355901892,0.4470805126438513,0.047917822094361455
12015,0.2182723234909001,0.2182723234909001,0.0,0.26994471419684624,0.26994471419684624,0.0,0.05634516474847006,0.0,0.05634516474847006,0.2051768993654069,0.17268437786240096,0.4470805126438513,0.05970950674295155
12131,0.24400861920670874,0.24400861920670874,0.0,0.24400861920670874,0.24400861920670874,0.0,0.020541877005570044,0.0,0.020541877005570044,0.07764822708586784,0.07764822708586784,0.5,0.020972695537782436
12132,0.2491447777026249,0.2491447777026249,0.0,0.2491447777026249,0.2491447777026249,0.0,0.020438994773139468,0.0,0.020438994773139468,0.07581685865374904,0.07581685865374904,0.5,0.020865463880328637
12133,0.25422974456718456,0.25422974456718456,0.0,0.25422974456718456,0.25422974456718456,0.0,0.020337137958697817,0.0,0.020337137958697817,0.07406988698566264,0.07406988698566264,0.5,0.02075932317810003
12134,0.25926428133889656,0.25926428133889656,0.0,0.25926428133889656,0.25926428133889656,0.0,0.02023629130789072,0.0,0.02023629130789072,0.0724016094717054,0.0724016094717054,0.5,0.02065425686659106
12135,0.1952846458128711,0.1952846458128711,0.0,0.2603795277504948,0.2603795277504948,0.0,0.020208660801981047,0.0,0.020208660801981047,0.09377860092007254,0.07202249284346339,0.4285714285714286,0.02062547401013188
